ccid,customer,date_check,logistic_status,provider,serviceGroup,installedTerminalSerialNumber,orderNumber,uninstalledTerminalSerialNumber
89551025342000680705,827276824,2019-06-12,GOOD,SC - ITAJAI STONE PAGAMENTOS,DESINSTALAÇÃO,,2581517.0,51304255
8955316929834184331,155538039,2019-06-12,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2575863.0,6C939952
89551022342000532164,209451239,2019-06-12,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2573858.0,6C848481
89551021142001288613,555470771,2019-06-12,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2576351.0,6G297973
89550312000127264407,272872905,2019-06-12,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2576950.0,6C614538
89551022242001578432,168441248,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2432693.0,6C162063
89551080137013996086,168441248,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2432741.0,6C945480
89551022142002660108,242980023,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2518667.0,51617838
89550534180025741995,747373006,2019-06-12,GOOD,PE - JABOATAO DOS GUARARAPES STONE PAGAMENTOS,DESINSTALAÇÃO,,2579623.0,51612534
89550532120024401177,428387878,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2432859.0,51615643
89553202000000000297,879275326,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2432933.0,6C613681
8955310929942961824,169505164,2019-06-12,GOOD,SP-PAYTEC TN,DESINSTALAÇÃO,,2583877.0,6C939406
89551022142003226289,417446426,2019-06-12,GOOD,MA - SAO LUIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2583884.0,6C946547
89551022242002518783,276087349,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2518697.0,51656547
89550312000086950699,183377915,2019-06-12,GOOD,PR - APUCARANA STONE PAGAMENTOS,DESINSTALAÇÃO,,2573749.0,6G649183
89551020126003822611,627431528,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2433081.0,68845568
89551025142012041544,747373006,2019-06-12,GOOD,PE - JABOATAO DOS GUARARAPES STONE PAGAMENTOS,DESINSTALAÇÃO,,2579624.0,6C201319
89551025142003944433,173854767,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2433240.0,6G650921
89551022142002996189,106294543,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2432637.0,6C848061
89550534120023744476,138806715,2019-06-12,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2576227.0,6G648121
89551020142001493339,894812872,2019-06-12,GOOD,SP - GUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,2587747.0,6G928414
89551018142000177291,172941970,2019-06-12,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2581687.0,6G646814
89550312000137268224,101022960,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2436159.0,6C842182
89550534120024171927,894812872,2019-06-12,GOOD,SP - GUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,2587749.0,6G931906
89551025142003852719,128956074,2019-06-12,GOOD,PR - LONDRINA STONE PAGAMENTOS,DESINSTALAÇÃO,,2574106.0,6C194265
89551025142003779094,115336726,2019-06-12,GOOD,RS - CANOAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2574196.0,6C569219
89550532180053022492,148371504,2019-06-12,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2572535.0,51617298
89551080137010978780,179569478,2019-06-12,GOOD,PE - RECIFE STONE PAGAMENTOS,DESINSTALAÇÃO,,2573666.0,6G451729
89550532190043411523,102521351,2019-06-12,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2574791.0,68820948
89551025342000436751,267479131,2019-06-12,GOOD,BA - FEIRA DE SANTANA STONE PAGAMENTOS,DESINSTALAÇÃO,,2579143.0,6C190208
89550534110018609594,209105842,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2433878.0,51655200
89550534110018630640,171448652,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2519836.0,6C583293
89551022142003537420,114848714,2019-06-12,GOOD,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2572457.0,6C635851
89551022342000231718,172599218,2019-06-12,GOOD,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2576764.0,6C853058
89550531150006878622,949915872,2019-06-12,GOOD,AL - ARAPIRACA STONE PAGAMENTOS,DESINSTALAÇÃO,,2583969.0,6C219201
89551022142000383703,962415495,2019-06-12,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584045.0,6C232182
89550534120023725830,169445710,2019-06-12,GOOD,SP - PRES PRUDENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584066.0,6C222071
89551020142001515479,169445710,2019-06-12,GOOD,SP - PRES PRUDENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584108.0,68885171
89550534180025793053,126202312,2019-06-12,GOOD,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2579707.0,68848517
89550532180053037011,130955640,2019-06-12,GOOD,RS - BENTO GONCALVES STONE PAGAMENTOS,DESINSTALAÇÃO,,2580239.0,6G656184
89551018142000327235,126140059,2019-06-12,GOOD,WAY BACK-BASE,DESINSTALAÇÃO,,2440864.0,68851917
89550534150014372094,169445710,2019-06-12,GOOD,SP - PRES PRUDENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584121.0,68833946
89550532120023524607,125314724,2019-06-12,GOOD,SP-FLY ENTREGAS,DESINSTALAÇÃO,,2584161.0,51322230
89551017142001336491,125314724,2019-06-12,GOOD,SP-FLY ENTREGAS,DESINSTALAÇÃO,,2584162.0,51541749
89551025142008943117,164563800,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2584184.0,6C584217
89550534120023723462,114544652,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2442007.0,5C202168
89550312000137705365,484263957,2019-06-12,GOOD,PR-PONTA GROSSA,DESINSTALAÇÃO,,2584220.0,51671565
89550534150008509545,193776369,2019-06-12,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584252.0,6C619184
89551018142000989711,126555458,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2584253.0,68840816
89551020142001158262,185131960,2019-06-12,GOOD,RS - SANTA MARIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584271.0,6G927383
89551080137011156857,299646669,2019-06-12,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584281.0,6C628030
89550531150006895469,100985577,2019-06-12,GOOD,SP - SAO VICENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584287.0,6C855967
89551020142001421025,659663233,2019-06-12,GOOD,SP - SANTO AMARO STONE PAGAMENTOS,DESINSTALAÇÃO,,2584309.0,6C579414
89551010126001024618,959392348,2019-06-12,GOOD,SP - ATIBAIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584374.0,51509545
89550532180050272462,518987924,2019-06-12,GOOD,SP - OSASCO STONE PAGAMENTOS,DESINSTALAÇÃO,,2584387.0,51756289
89550534120020594247,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584389.0,6G930535
89550534150014372870,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584412.0,6G938066
89551020142001467028,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584418.0,6G932243
89551022142002924272,169364929,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2445057.0,51514964
89551025142010231212,763482800,2019-06-12,GOOD,RJ - RESENDE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584292.0,51757239
89551025142005872806,212857793,2019-06-12,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2584428.0,51621664
89551022242002528089,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584422.0,6G938392
89550534120014461528,477690431,2019-06-12,GOOD,PI-SANTANA DO VALE BRAZ,DESINSTALAÇÃO,,2584425.0,68828789
89550534110021259510,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584429.0,6G937968
89551020142001466962,157060160,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584436.0,6G929031
89551080137011138467,185953537,2019-06-12,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2584437.0,51654499
89550534150014377622,179097938,2019-06-12,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584460.0,68871807
89550534150014378166,179097938,2019-06-12,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584461.0,6C862546
89551001126000766343,959392348,2019-06-12,GOOD,SP - ATIBAIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584474.0,68832911
89550534150014378240,179097938,2019-06-12,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584483.0,68824808
89550534150014377648,179097938,2019-06-12,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584499.0,6C866518
89551025142004295371,140550101,2019-06-12,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2584509.0,6C094794
89551022342001469994,458305232,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2576584.0,6C854824
89550534180025796155,144547020,2019-06-12,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584165.0,6C840153
89551025342000647803,590167390,2019-06-12,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584556.0,6G927461
89551025142007305318,131906705,2019-06-12,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2584557.0,6C202476
89551025142005874661,139189965,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2446981.0,6C865856
89550534120023743056,103297438,2019-06-12,GOOD,SP - OURINHOS STONE PAGAMENTOS,DESINSTALAÇÃO,,2584573.0,51673136
89551018142001138631,587477458,2019-06-12,GOOD,RJ - CAMPOS STONE PAGAMENTOS,DESINSTALAÇÃO,,2584587.0,6G932801
89551025142003941850,204889787,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2519125.0,68882366
89550312000137272556,113432398,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2519136.0,68884200
89551025142011921605,191622515,2019-06-12,GOOD,BA - CAMAÇARI STONE PAGAMENTOS,DESINSTALAÇÃO,,2584168.0,51534996
89551025142004268071,228726074,2019-06-12,GOOD,RJ-BC SANTOS,DESINSTALAÇÃO,,2584723.0,51661312
89550532120024397250,574363944,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2584730.0,6C941597
89550532150014905572,387502241,2019-06-12,GOOD,RJ - RESENDE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584761.0,6C585634
89551020142001386335,154404632,2019-06-12,GOOD,BA - SALVADOR STONE PAGAMENTOS,DESINSTALAÇÃO,,2584758.0,6G280872
89551022142002911774,115018352,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508668.0,6C864659
89550531190028060056,136465039,2019-06-12,GOOD,MS - CAMPO GRANDE STONE PAGAMENTOS,DESINSTALAÇÃO,,2580017.0,51656795
89551021142002123629,911527531,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508804.0,6C850859
89551025342000736341,161474438,2019-06-12,GOOD,RJ - SAO GONÇALO STONE PAGAMENTOS,DESINSTALAÇÃO,,2584798.0,6C631842
89550534120020590120,169675362,2019-06-12,GOOD,SP - ZONA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584847.0,6C234934
89551020142001522343,169675362,2019-06-12,GOOD,SP - ZONA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584848.0,68869477
89551021142001288480,111279889,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508752.0,6G273158
89551025142005696452,473014571,2019-06-12,GOOD,MG-MINAS CARD MONTES CLAROS,DESINSTALAÇÃO,,2580770.0,68902284
89550534120014289739,192788010,2019-06-12,GOOD,PR - LONDRINA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584865.0,5C237513
8955319929993152639,511927763,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2584887.0,13029WL39526836
8955311329918878897,511927763,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2584899.0,13185WL39831646
89551080137011172300,894973381,2019-06-12,GOOD,BA - SALVADOR 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2584901.0,51655051
8955313929778471093,121529298,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2435963.0,6C603879
89550531150006927098,109952966,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2436462.0,6C602598
89551018142000900635,180813363,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2584931.0,6G435799
89550534180025521090,145140923,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2584943.0,6C177072
89551018142000987467,123178835,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509255.0,6G291702
89555405100005343807,205384372,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2437126.0,51618180
89550312000120555751,162746467,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585029.0,51764170
89550534150016373900,182642808,2019-06-12,GOOD,BA - SALVADOR 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585038.0,6C847871
89550312000084294603,100856620,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585037.0,6C221719
89551025142004315393,177403150,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509490.0,6C188911
89551022242000869188,654722396,2019-06-12,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585089.0,6C839140
89551017142001134656,148589152,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2519221.0,6C088823
89550532180051284805,590183077,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508895.0,6C836067
89551018142000987418,135549524,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508924.0,6C937988
89550532120024405889,301719844,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508960.0,6C929608
8955311929811282111,117482139,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2508993.0,51764884
89551025142012026651,186829997,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509195.0,51756449
89551025142008949049,102733324,2019-06-12,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2584308.0,6C219259
89550534110018208181,201606637,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585091.0,6C835253
89550534120014264104,261750669,2019-06-12,GOOD,PE - RECIFE 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585118.0,68822970
89550312000127143643,273459828,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509224.0,6G277986
89551025142005895005,206046176,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509251.0,6G439981
89550531180046395113,114256516,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585169.0,6C842104
89550532180053007550,137378456,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509488.0,6G283827
89551022142003515327,165221823,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509489.0,6C092797
8955311929888111409,846338346,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2509522.0,6C832264
89551025142008852268,206351292,2019-06-12,GOOD,SP-PAYTEC TN,DESINSTALAÇÃO,,2585176.0,6C233177
89551025142010382510,201228219,2019-06-12,GOOD,SP - OSASCO STONE PAGAMENTOS,DESINSTALAÇÃO,,2585202.0,6C175471
89550532190038306043,987659691,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585200.0,15273WL32627640
89551025142010382379,201228219,2019-06-12,GOOD,SP - OSASCO STONE PAGAMENTOS,DESINSTALAÇÃO,,2585214.0,6C224917
89551025142003766885,595339776,2019-06-12,GOOD,RJ - MACAE STONE PAGAMENTOS,DESINSTALAÇÃO,,2585227.0,6C190818
89550532120023558126,111507441,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2309201.0,6C931904
89550532180051284763,569169473,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585259.0,6C851341
89550534110018623124,102514295,2019-06-12,GOOD,DF - BRASILIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585290.0,6C860502
89550534180025797716,641053432,2019-06-12,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2585293.0,6C924404
89551010326001485708,188316480,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2585285.0,6C616626
89551021142001262071,102514295,2019-06-12,GOOD,DF - BRASILIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585299.0,6G436079
89550312000035941658,987659691,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585300.0,15265WL32571716
89551025342000628498,641053432,2019-06-12,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2585302.0,6C933432
89551025342000465271,703169104,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585319.0,6C622693
89550534180025869135,139156155,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585337.0,68847356
89555405100005342544,154503796,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585344.0,68874326
89551020142001515461,169445710,2019-06-12,GOOD,SP - PRES PRUDENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584151.0,6C943313
89550312000120563144,187204671,2019-06-12,GOOD,SP-FLY ENTREGAS,DESINSTALAÇÃO,,2585360.0,6C233381
89551018142001881073,141803630,2019-06-12,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585372.0,6G645727
89551080137013994388,157430918,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585430.0,6C944707
89551018142001559620,933285964,2019-06-12,GOOD,BA - SALVADOR 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585437.0,6C924083
89551017142001618021,142118767,2019-06-12,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585438.0,6C917786
89550312000112445987,111282005,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585448.0,6C192796
89551025142010239561,183216962,2019-06-12,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585455.0,6C830449
89551022242001566411,144059109,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2585453.0,51536665
89551018142000177440,128424017,2019-06-12,GOOD,SP - ZONA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2588598.0,6G451086
89551022242001568748,144059109,2019-06-12,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2585458.0,51619118
89551020142001425745,108042467,2019-06-12,GOOD,SP - BARRA FUNDA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585478.0,6C604527
89551025142009891364,209077607,2019-06-12,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585490.0,6C583816
89551080137011129581,150975567,2019-06-12,GOOD,SP - VILA MEDEIROS STONE PAGAMENTOS,DESINSTALAÇÃO,,2585544.0,6G282437
89551025142010419957,711379120,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585565.0,6C638771
89550312000121642822,122688635,2019-06-12,GOOD,SP - TATUI STONE PAGAMENTOS,DESINSTALAÇÃO,,2568628.0,51322420
89551010142001377955,133264616,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585581.0,51659120
8955311929849600003,122246768,2019-06-12,GOOD,MG-MINAS CARD BH,DESINSTALAÇÃO,,2585586.0,6C105134
89550534120024179193,164578615,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585591.0,6C579343
89550534120024179185,164578615,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585592.0,68877372
89551020142001467077,164578615,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585593.0,6G932253
89550532150014920514,159512470,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585596.0,6C574113
89551025342000666050,180801598,2019-06-12,GOOD,SP - SJC STONE PAGAMENTOS,DESINSTALAÇÃO,,2585068.0,6C946851
89550534120020500616,207810870,2019-06-12,GOOD,SP-PAYTEC BR,DESINSTALAÇÃO,,2585604.0,6G929074
89551022142002758621,204472729,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585613.0,6C865932
89551022242001790276,415205494,2019-06-12,GOOD,SP-PAYTEC TN,DESINSTALAÇÃO,,2585618.0,68897625
89550534180025086573,190865307,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585643.0,6C227755
89550532120024243819,128562298,2019-06-12,GOOD,SC - SAO JOSE STONE PAGAMENTOS,DESINSTALAÇÃO,,2585649.0,6G660312
89550531180046427122,185861711,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585660.0,6C625651
89551022242002516407,358745516,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585684.0,51755225
89555405100005747569,173115654,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585696.0,68845838
89551022142002684751,136875734,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585706.0,6C578383
89550532180051340094,147396588,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585734.0,6C949652
89551025142004323371,105247604,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2337557.0,51769737
89551017142001347688,212511396,2019-06-12,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2565350.0,6C928460
89551025142005898827,802053550,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2518668.0,51618202
89550532180051292238,192128408,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2435892.0,6C919699
89551018142000662052,178898985,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2585758.0,5C211924
89551022242002576997,137691973,2019-06-12,GOOD,PR - SAO JOSE DOS PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2585772.0,6G651506
89551025142005881427,202685870,2019-06-12,GOOD,PR - CASCAVEL STONE PAGAMENTOS,DESINSTALAÇÃO,,2585777.0,51657199
8955311929809304950,124625054,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585804.0,5C233083
89550312000157826208,145962584,2019-06-12,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2585826.0,6G661627
89550531150007328247,187027450,2019-06-12,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585847.0,5C234988
89550531150007328437,187027450,2019-06-12,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585849.0,5C229425
89550312000127134089,187027450,2019-06-12,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585851.0,5C234180
89550534150008832038,109028638,2019-06-12,GOOD,BA - SALVADOR 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585921.0,68885339
89551025342000437148,981079350,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2511655.0,6C217977
89551025142001257168,123259345,2019-06-12,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585923.0,6C191183
89550534110021312251,179066493,2019-06-12,GOOD,SP - SAO JOSE DO RIO PRETO STONE PAGAMENTOS,DESINSTALAÇÃO,,2585949.0,6C180270
89550532180051287758,547868812,2019-06-12,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2585960.0,6G300556
89550539180007034125,374491906,2019-06-12,GOOD,RJ - SAQUAREMA STONE PAGAMENTOS,DESINSTALAÇÃO,,2586073.0,6C912088
89550532110019356429,161497824,2019-06-12,GOOD,PR - CURITIBA LESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2586076.0,6C628403
89550534150008831527,161497824,2019-06-12,GOOD,PR - CURITIBA LESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2586077.0,68838227
89550312000139307723,140450274,2019-06-12,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,2586087.0,6G277674
89551022342001478524,732548461,2019-06-12,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2462252.0,6C092315
89550532180052460461,272100685,2019-06-12,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586177.0,5C230298
89550534110021291448,205275539,2019-06-12,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2586183.0,68888941
89550312000127125483,143559799,2019-06-12,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2586195.0,6C632592
89551025142010413059,130835200,2019-06-12,GOOD,SP - OSASCO STONE PAGAMENTOS,DESINSTALAÇÃO,,2586201.0,6C574919
89550534150009171956,148622826,2019-06-12,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2586228.0,6C617018
89550531150006861776,114152767,2019-06-12,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586232.0,6C231896
89551080137011136966,143109521,2019-06-12,GOOD,DF - BRASILIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2586231.0,6C937454
89551022342000692356,171015111,2019-06-12,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2586259.0,6G658912
89551025142009359669,171015111,2019-06-12,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2586260.0,6G650864
89551025142004261845,171015111,2019-06-12,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2586264.0,6C924403
89551020142001469693,171015111,2019-06-12,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2586265.0,6C928435
